transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-06 00:57:44.824987,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:57:44.825641,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:58:47.445762,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:58:47.446492,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:58:47.447163,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:58:47.447834,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:59:51.065077,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:59:51.065765,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:59:51.066444,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:59:51.067096,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:00:51.892319,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:00:51.892919,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:00:51.893488,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:00:51.894071,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:01:52.740394,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:01:52.741078,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:01:52.741730,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:01:52.742398,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:02:53.699693,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:02:53.700297,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:02:53.700866,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:02:53.701424,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:03:54.549207,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:03:54.549897,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:03:54.550594,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:03:54.551244,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:04:55.394174,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:04:55.394867,,2020,11,4,1,4,55,275.29,93,10000,1,0
